cols,importance,model_name,model_target
store_大泉店,0.0,GradientBoosting,y_weekday
store_六本木店,0.0,GradientBoosting,y_weekday
store_前橋店,0.0,GradientBoosting,y_weekday
store_千葉中央店,0.0,GradientBoosting,y_weekday
store_南砂店,0.0,GradientBoosting,y_weekday
store_南足柄店,0.0,GradientBoosting,y_weekday
store_厚木店,0.0,GradientBoosting,y_weekday
store_取手店,0.0,GradientBoosting,y_weekday
store_向島店,0.0,GradientBoosting,y_weekday
store_君津店,0.0,GradientBoosting,y_weekday
store_和光店,0.0,GradientBoosting,y_weekday
store_品川店,0.0,GradientBoosting,y_weekday
store_国立店,0.0,GradientBoosting,y_weekday
store_坂戸店,0.0,GradientBoosting,y_weekday
store_墨田店,0.0,GradientBoosting,y_weekday
store_多摩店,0.0,GradientBoosting,y_weekday
store_大井店,0.0,GradientBoosting,y_weekday
store_大和店,0.0,GradientBoosting,y_weekday
store_大塚店,0.0,GradientBoosting,y_weekday
store_大宮店,0.0,GradientBoosting,y_weekday
store_八王子店,0.0,GradientBoosting,y_weekday
store_八千代店,0.0,GradientBoosting,y_weekday
store_保土ケ谷店,0.0,GradientBoosting,y_weekday
store_世田谷店,0.0,GradientBoosting,y_weekday
store_さいたま南店,0.0,GradientBoosting,y_weekday
store_さいたま緑店,0.0,GradientBoosting,y_weekday
store_さいたま西店,0.0,GradientBoosting,y_weekday
store_つくば店,0.0,GradientBoosting,y_weekday
store_三浦店,0.0,GradientBoosting,y_weekday
store_三鷹店,0.0,GradientBoosting,y_weekday
store_上尾店,0.0,GradientBoosting,y_weekday
store_上野店,0.0,GradientBoosting,y_weekday
store_中原店,0.0,GradientBoosting,y_weekday
store_佐野店,0.0,GradientBoosting,y_weekday
store_中店,0.0,GradientBoosting,y_weekday
store_中野店,0.0,GradientBoosting,y_weekday
store_九段店,0.0,GradientBoosting,y_weekday
store_五反田店,0.0,GradientBoosting,y_weekday
store_代々木店,0.0,GradientBoosting,y_weekday
store_伊勢原店,0.0,GradientBoosting,y_weekday
store_伊勢崎店,0.0,GradientBoosting,y_weekday
store_佐倉店,0.0,GradientBoosting,y_weekday
store_大森店,0.0,GradientBoosting,y_weekday
store_大田店,0.0,GradientBoosting,y_weekday
store_東松山店,0.0,GradientBoosting,y_weekday
store_宇都宮店,0.0,GradientBoosting,y_weekday
store_我孫子店,0.0,GradientBoosting,y_weekday
store_戸塚店,0.0,GradientBoosting,y_weekday
store_戸田店,0.0,GradientBoosting,y_weekday
store_所沢店,0.0,GradientBoosting,y_weekday
store_新宿店,0.0,GradientBoosting,y_weekday
store_新座店,0.0,GradientBoosting,y_weekday
store_日立店,0.0,GradientBoosting,y_weekday
store_日野店,0.0,GradientBoosting,y_weekday
store_旭店,0.0,GradientBoosting,y_weekday
store_春日部店,0.0,GradientBoosting,y_weekday
store_昭島店,0.0,GradientBoosting,y_weekday
store_木更津店,0.0,GradientBoosting,y_weekday
store_本庄店,0.0,GradientBoosting,y_weekday
store_本郷店,0.0,GradientBoosting,y_weekday
store_杉並店,0.0,GradientBoosting,y_weekday
store_東久留米店,0.0,GradientBoosting,y_weekday
store_東大和店,0.0,GradientBoosting,y_weekday
store_東尾久店,0.0,GradientBoosting,y_weekday
store_東村山店,0.0,GradientBoosting,y_weekday
store_成田店,0.0,GradientBoosting,y_weekday
store_成城店,0.0,GradientBoosting,y_weekday
store_愛甲店,0.0,GradientBoosting,y_weekday
store_川崎店,0.0,GradientBoosting,y_weekday
store_宮前店,0.0,GradientBoosting,y_weekday
store_富岡店,0.0,GradientBoosting,y_weekday
store_富津店,0.0,GradientBoosting,y_weekday
store_富里店,0.0,GradientBoosting,y_weekday
store_小山店,0.0,GradientBoosting,y_weekday
store_小田原店,0.0,GradientBoosting,y_weekday
store_小金井店,0.0,GradientBoosting,y_weekday
store_川崎多摩店,0.0,GradientBoosting,y_weekday
store_川越店,0.0,GradientBoosting,y_weekday
store_恵比寿店,0.0,GradientBoosting,y_weekday
store_巣鴨店,0.0,GradientBoosting,y_weekday
store_市原店,0.0,GradientBoosting,y_weekday
store_市川店,0.0,GradientBoosting,y_weekday
store_平塚店,0.0,GradientBoosting,y_weekday
store_幸店,0.0,GradientBoosting,y_weekday
store_府中店,0.0,GradientBoosting,y_weekday
store_座間店,0.0,GradientBoosting,y_weekday
store_志木店,0.0,GradientBoosting,y_weekday
store_鶴見店,0.0,GradientBoosting,y_weekday
order_weekend,0.31186085079496045,tree,y_weekend
order_weekday,0.20442762600975867,tree,y_weekend
order,0.04171024477691868,tree,y_weekend
order_time_19,0.033493766765822046,tree,y_weekend
order_time_12,0.03004250208862165,tree,y_weekend
order_time_17,0.029220654937797727,tree,y_weekend
order_delivery,0.027300198036650417,tree,y_weekend
order_time_18,0.02548518273747149,tree,y_weekend
order_time_14,0.025374464232801444,tree,y_weekend
order_cancel,0.02486697458745391,tree,y_weekend
order_fin,0.024812509970177334,tree,y_weekend
order_time_15,0.023838163154159382,tree,y_weekend
order_time_13,0.022712324162226325,tree,y_weekend
delta_avg,0.02157564612360617,tree,y_weekend
order_takeout,0.021158161905831977,tree,y_weekend
order_time_21,0.020325285697052352,tree,y_weekend
order_time_16,0.0202091910919802,tree,y_weekend
order_time_20,0.015842402152333464,tree,y_weekend
order_time_11,0.013873844029343165,tree,y_weekend
store_石神井店,0.004094616130045608,tree,y_weekend
store_東中野店,0.00400316737330328,tree,y_weekend
store_川崎店,0.0032092967806098796,tree,y_weekend
store_幸店,0.003192873948820948,tree,y_weekend
store_東大和店,0.0030677994763516877,tree,y_weekend
store_守谷店,0.0030054405286759293,tree,y_weekend
store_亀有店,0.0028298926539049585,tree,y_weekend
store_水戸店,0.0024205269741787894,tree,y_weekend
store_江東店,0.002283685353705578,tree,y_weekend
store_東松山店,0.002210887827672458,tree,y_weekend
store_三浦店,0.0021809299980292004,tree,y_weekend
store_さいたま西店,0.0021456112936076763,tree,y_weekend
store_墨田店,0.0021338080942256282,tree,y_weekend
store_青梅店,0.002128508594890521,tree,y_weekend
store_旭店,0.0020918101708406723,tree,y_weekend
store_八千代店,0.0020905956194126056,tree,y_weekend
store_愛甲店,0.001983426197508373,tree,y_weekend
store_熊谷店,0.001959462326043507,tree,y_weekend
store_世田谷店,0.0018873432675252703,tree,y_weekend
store_清瀬店,0.0018118495368242588,tree,y_weekend
store_栄店,0.001509874614020216,tree,y_weekend
store_春日部店,0.0013837290604963575,tree,y_weekend
store_川崎多摩店,0.001223478215936213,tree,y_weekend
store_高島平店,0.001034491159417978,tree,y_weekend
store_あきる野店,0.0009313130841915336,tree,y_weekend
store_我孫子店,0.0008820353803686031,tree,y_weekend
store_赤羽店,0.000734159215991484,tree,y_weekend
store_保土ケ谷店,0.0007206219748732813,tree,y_weekend
store_さいたま南店,0.0007122050066133071,tree,y_weekend
store_川口店,0.000609055502879378,tree,y_weekend
store_瀬谷店,0.0005461603968856272,tree,y_weekend
store_館林店,0.0004388952294170507,tree,y_weekend
store_高津店,0.0004124557577654277,tree,y_weekend
store_王子店,0.0,tree,y_weekend
store_高崎店,0.0,tree,y_weekend
store_町田店,0.0,tree,y_weekend
store_狭山店,0.0,tree,y_weekend
store_目黒店,0.0,tree,y_weekend
store_相模原店,0.0,tree,y_weekend
store_狛江店,0.0,tree,y_weekend
store_白井店,0.0,tree,y_weekend
store_港南店,0.0,tree,y_weekend
store_港北店,0.0,tree,y_weekend
store_駒沢店,0.0,tree,y_weekend
store_渋谷店,0.0,tree,y_weekend
store_江戸川店,0.0,tree,y_weekend
store_横浜南店,0.0,tree,y_weekend
store_横浜緑店,0.0,tree,y_weekend
store_横須賀店,0.0,tree,y_weekend
store_武蔵村山店,0.0,tree,y_weekend
store_武蔵野店,0.0,tree,y_weekend
store_鴻巣店,0.0,tree,y_weekend
store_高田馬場店,0.0,tree,y_weekend
store_池尻店,0.0,tree,y_weekend
store_海老名店,0.0,tree,y_weekend
store_池袋店,0.0,tree,y_weekend
store_泉店,0.0,tree,y_weekend
store_流山店,0.0,tree,y_weekend
store_浅草店,0.0,tree,y_weekend
store_高座店,0.0,tree,y_weekend
store_磯子店,0.0,tree,y_weekend
store_浦安店,0.0,tree,y_weekend
store_浦和店,0.0,tree,y_weekend
store_福生店,0.0,tree,y_weekend
store_神奈川店,0.0,tree,y_weekend
store_足立店,0.0,tree,y_weekend
store_西東京店,0.0,tree,y_weekend
store_西葛西店,0.0,tree,y_weekend
store_調布店,0.0,tree,y_weekend
store_谷中店,0.0,tree,y_weekend
store_赤坂店,0.0,tree,y_weekend
store_越谷店,0.0,tree,y_weekend
store_足利店,0.0,tree,y_weekend
store_足柄上店,0.0,tree,y_weekend
store_逗子店,0.0,tree,y_weekend
store_行田店,0.0,tree,y_weekend
store_那珂店,0.0,tree,y_weekend
store_都筑店,0.0,tree,y_weekend
store_金沢店,0.0,tree,y_weekend
store_銀座店,0.0,tree,y_weekend
store_鎌倉店,0.0,tree,y_weekend
store_青山店,0.0,tree,y_weekend
store_青葉店,0.0,tree,y_weekend
store_駒込店,0.0,tree,y_weekend
store_西多摩店,0.0,tree,y_weekend
store_藤沢店,0.0,tree,y_weekend
store_神田店,0.0,tree,y_weekend
store_習志野店,0.0,tree,y_weekend
store_秦野店,0.0,tree,y_weekend
store_稲城店,0.0,tree,y_weekend
store_立川店,0.0,tree,y_weekend
store_高円寺店,0.0,tree,y_weekend
store_綾瀬店,0.0,tree,y_weekend
store_練馬店,0.0,tree,y_weekend
store_羽村店,0.0,tree,y_weekend
store_羽生店,0.0,tree,y_weekend
store_自由が丘店,0.0,tree,y_weekend
store_蒲田店,0.0,tree,y_weekend
store_船橋店,0.0,tree,y_weekend
store_若葉店,0.0,tree,y_weekend
store_茂原店,0.0,tree,y_weekend
store_茅ヶ崎店,0.0,tree,y_weekend
store_草加店,0.0,tree,y_weekend
store_荒川店,0.0,tree,y_weekend
store_荻窪店,0.0,tree,y_weekend
store_葛飾店,0.0,tree,y_weekend
store_桐生店,0.0,tree,y_weekend
store_日本橋店,0.0,tree,y_weekend
store_栃木店,0.0,tree,y_weekend
store_和光店,0.0,tree,y_weekend
store_千葉中央店,0.0,tree,y_weekend
store_千葉緑店,0.0,tree,y_weekend
store_南砂店,0.0,tree,y_weekend
store_南足柄店,0.0,tree,y_weekend
store_厚木店,0.0,tree,y_weekend
store_取手店,0.0,tree,y_weekend
store_向島店,0.0,tree,y_weekend
store_君津店,0.0,tree,y_weekend
store_品川店,0.0,tree,y_weekend
store_前橋店,0.0,tree,y_weekend
store_四街道店,0.0,tree,y_weekend
store_国分寺店,0.0,tree,y_weekend
store_国立店,0.0,tree,y_weekend
store_坂戸店,0.0,tree,y_weekend
store_多摩店,0.0,tree,y_weekend
store_大久保店,0.0,tree,y_weekend
store_大井店,0.0,tree,y_weekend
store_大和店,0.0,tree,y_weekend
store_北千住店,0.0,tree,y_weekend
store_六本木店,0.0,tree,y_weekend
store_柏店,0.0,tree,y_weekend
store_久喜店,0.0,tree,y_weekend
store_さいたま緑店,0.0,tree,y_weekend
store_つくば店,0.0,tree,y_weekend
store_三鷹店,0.0,tree,y_weekend
store_上尾店,0.0,tree,y_weekend
store_上野店,0.0,tree,y_weekend
store_中原店,0.0,tree,y_weekend
store_中店,0.0,tree,y_weekend
store_中野店,0.0,tree,y_weekend
store_九段店,0.0,tree,y_weekend
store_八王子店,0.0,tree,y_weekend
store_五反田店,0.0,tree,y_weekend
store_代々木店,0.0,tree,y_weekend
store_伊勢原店,0.0,tree,y_weekend
store_伊勢崎店,0.0,tree,y_weekend
store_佐倉店,0.0,tree,y_weekend
store_佐野店,0.0,tree,y_weekend
store_入間店,0.0,tree,y_weekend
store_八潮店,0.0,tree,y_weekend
store_大塚店,0.0,tree,y_weekend
store_大宮店,0.0,tree,y_weekend
store_大森店,0.0,tree,y_weekend
store_昭島店,0.0,tree,y_weekend
store_成田店,0.0,tree,y_weekend
store_戸塚店,0.0,tree,y_weekend
store_戸田店,0.0,tree,y_weekend
store_所沢店,0.0,tree,y_weekend
store_新宿店,0.0,tree,y_weekend
store_新座店,0.0,tree,y_weekend
store_日立店,0.0,tree,y_weekend
store_日野店,0.0,tree,y_weekend
store_木更津店,0.0,tree,y_weekend
store_大泉店,0.0,tree,y_weekend
store_本庄店,0.0,tree,y_weekend
store_本郷店,0.0,tree,y_weekend
store_杉並店,0.0,tree,y_weekend
store_東久留米店,0.0,tree,y_weekend
store_東尾久店,0.0,tree,y_weekend
store_東村山店,0.0,tree,y_weekend
store_松戸店,0.0,tree,y_weekend
store_板橋店,0.0,tree,y_weekend
store_成城店,0.0,tree,y_weekend
store_恵比寿店,0.0,tree,y_weekend
store_志木店,0.0,tree,y_weekend
store_座間店,0.0,tree,y_weekend
store_大田店,0.0,tree,y_weekend
store_太田店,0.0,tree,y_weekend
store_宇都宮店,0.0,tree,y_weekend
store_宮前店,0.0,tree,y_weekend
store_富岡店,0.0,tree,y_weekend
store_富津店,0.0,tree,y_weekend
store_富里店,0.0,tree,y_weekend
store_小山店,0.0,tree,y_weekend
store_小平店,0.0,tree,y_weekend
store_小田原店,0.0,tree,y_weekend
store_小金井店,0.0,tree,y_weekend
store_川越店,0.0,tree,y_weekend
store_巣鴨店,0.0,tree,y_weekend
store_市原店,0.0,tree,y_weekend
store_市川店,0.0,tree,y_weekend
store_平塚店,0.0,tree,y_weekend
store_府中店,0.0,tree,y_weekend
store_鶴見店,0.0,tree,y_weekend
order_weekend,0.18316151322128293,RandomForest,y_weekend
order_weekday,0.08874667402501724,RandomForest,y_weekend
order_delivery,0.04548517066524602,RandomForest,y_weekend
order,0.04445371676119688,RandomForest,y_weekend
order_fin,0.04324531118636744,RandomForest,y_weekend
order_takeout,0.04001434237925942,RandomForest,y_weekend
order_time_19,0.03879420610149747,RandomForest,y_weekend
order_cancel,0.03795426005840904,RandomForest,y_weekend
order_time_12,0.03725228636097708,RandomForest,y_weekend
order_time_15,0.035774872615542457,RandomForest,y_weekend
order_time_13,0.03535697343372579,RandomForest,y_weekend
order_time_17,0.03527191632199553,RandomForest,y_weekend
delta_avg,0.03496177390882915,RandomForest,y_weekend
order_time_14,0.03446327655294554,RandomForest,y_weekend
order_time_16,0.03439537179444279,RandomForest,y_weekend
order_time_21,0.03417971025558433,RandomForest,y_weekend
order_time_18,0.03398283473594661,RandomForest,y_weekend
order_time_11,0.033129955370890855,RandomForest,y_weekend
order_time_20,0.03190905168956039,RandomForest,y_weekend
store_墨田店,0.001309634896568101,RandomForest,y_weekend
store_久喜店,0.00118483007190013,RandomForest,y_weekend
store_羽生店,0.0009135404013487758,RandomForest,y_weekend
store_幸店,0.0009114841605115195,RandomForest,y_weekend
store_葛飾店,0.00089218395731756,RandomForest,y_weekend
store_あきる野店,0.0008843213151095085,RandomForest,y_weekend
store_木更津店,0.0008708991536257101,RandomForest,y_weekend
store_日本橋店,0.0008689457105484175,RandomForest,y_weekend
store_千葉中央店,0.0008663622105390922,RandomForest,y_weekend
store_旭店,0.0008213110989558463,RandomForest,y_weekend
store_川口店,0.0008114195643236271,RandomForest,y_weekend
store_八千代店,0.0007996692869252731,RandomForest,y_weekend
store_恵比寿店,0.0007849997015752777,RandomForest,y_weekend
store_大森店,0.00078259801890457,RandomForest,y_weekend
store_川崎多摩店,0.0007768642946489073,RandomForest,y_weekend
store_石神井店,0.0007511743270016634,RandomForest,y_weekend
store_府中店,0.000722318145653564,RandomForest,y_weekend
store_逗子店,0.0007214708129063342,RandomForest,y_weekend
store_茂原店,0.0007167787090800622,RandomForest,y_weekend
store_江東店,0.0007080558359056397,RandomForest,y_weekend
store_成城店,0.0007055280858837908,RandomForest,y_weekend
store_東大和店,0.0007006548959061233,RandomForest,y_weekend
store_宇都宮店,0.0006939709994738643,RandomForest,y_weekend
store_浦安店,0.0006906779531289655,RandomForest,y_weekend
store_松戸店,0.0006873171829592774,RandomForest,y_weekend
store_春日部店,0.0006790082962530412,RandomForest,y_weekend
store_荻窪店,0.0006776646665964564,RandomForest,y_weekend
store_富津店,0.0006758166047274497,RandomForest,y_weekend
store_浦和店,0.000674244668088802,RandomForest,y_weekend
store_日野店,0.0006741348165060472,RandomForest,y_weekend
store_瀬谷店,0.0006741158700594365,RandomForest,y_weekend
store_高島平店,0.0006719157788017924,RandomForest,y_weekend
store_東中野店,0.0006717293369454821,RandomForest,y_weekend
store_愛甲店,0.0006708111611385208,RandomForest,y_weekend
store_杉並店,0.0006680378596604306,RandomForest,y_weekend
store_北千住店,0.000667233325141698,RandomForest,y_weekend
store_熊谷店,0.000663447593469402,RandomForest,y_weekend
store_向島店,0.0006524410964945168,RandomForest,y_weekend
store_横須賀店,0.0006476204600373796,RandomForest,y_weekend
store_横浜緑店,0.0006472453352873223,RandomForest,y_weekend
store_本庄店,0.0006452670436552092,RandomForest,y_weekend
store_青梅店,0.0006442060514381026,RandomForest,y_weekend
store_船橋店,0.000636959431127906,RandomForest,y_weekend
store_小平店,0.0006305872072029183,RandomForest,y_weekend
store_小田原店,0.0006255078729887215,RandomForest,y_weekend
store_伊勢原店,0.0006231349263783175,RandomForest,y_weekend
store_横浜南店,0.0006227231285039414,RandomForest,y_weekend
store_狭山店,0.0006190079497013436,RandomForest,y_weekend
store_水戸店,0.0006183013240000943,RandomForest,y_weekend
store_港南店,0.0006150476366145974,RandomForest,y_weekend
store_伊勢崎店,0.0006116437607934543,RandomForest,y_weekend
store_戸塚店,0.0006080294812650684,RandomForest,y_weekend
store_上野店,0.0006061197459791975,RandomForest,y_weekend
store_浅草店,0.000605036196312462,RandomForest,y_weekend
store_大宮店,0.0006014627531356491,RandomForest,y_weekend
store_谷中店,0.0005975487750230782,RandomForest,y_weekend
store_多摩店,0.000594279648253863,RandomForest,y_weekend
store_高田馬場店,0.000593707401098569,RandomForest,y_weekend
store_三浦店,0.0005936965410587166,RandomForest,y_weekend
store_神奈川店,0.0005907275263576983,RandomForest,y_weekend
store_亀有店,0.0005881339194774989,RandomForest,y_weekend
store_東尾久店,0.0005864820237600847,RandomForest,y_weekend
store_館林店,0.0005802922426632463,RandomForest,y_weekend
store_つくば店,0.0005708079775865465,RandomForest,y_weekend
store_自由が丘店,0.0005637853709347073,RandomForest,y_weekend
store_習志野店,0.0005616075820864904,RandomForest,y_weekend
store_五反田店,0.0005568043425572568,RandomForest,y_weekend
store_太田店,0.0005510523037157543,RandomForest,y_weekend
store_国立店,0.000550508810824013,RandomForest,y_weekend
store_那珂店,0.0005390167020215662,RandomForest,y_weekend
store_東松山店,0.0005343708324209796,RandomForest,y_weekend
store_我孫子店,0.0005338128796983111,RandomForest,y_weekend
store_新宿店,0.0005208475244570301,RandomForest,y_weekend
store_小金井店,0.0005194582811820957,RandomForest,y_weekend
store_八王子店,0.0005176829931854032,RandomForest,y_weekend
store_白井店,0.0005167789980959766,RandomForest,y_weekend
store_狛江店,0.0005153505554507651,RandomForest,y_weekend
store_所沢店,0.0005132277541230423,RandomForest,y_weekend
store_富里店,0.0005126465381579158,RandomForest,y_weekend
store_渋谷店,0.0005113483355925396,RandomForest,y_weekend
store_座間店,0.0005096399466767243,RandomForest,y_weekend
store_大塚店,0.0005090627558317591,RandomForest,y_weekend
store_青葉店,0.000505116020118294,RandomForest,y_weekend
store_福生店,0.0005050618298817882,RandomForest,y_weekend
store_取手店,0.0005019096826774225,RandomForest,y_weekend
store_町田店,0.0005007093562374058,RandomForest,y_weekend
store_中原店,0.0004993620234331881,RandomForest,y_weekend
store_大田店,0.0004988784039108557,RandomForest,y_weekend
store_栃木店,0.0004985788720607569,RandomForest,y_weekend
store_高円寺店,0.0004980752974422346,RandomForest,y_weekend
store_大泉店,0.0004977293623911536,RandomForest,y_weekend
store_立川店,0.0004972830804562612,RandomForest,y_weekend
store_高座店,0.0004957748132394086,RandomForest,y_weekend
store_保土ケ谷店,0.0004930891275349557,RandomForest,y_weekend
store_荒川店,0.00048572907345376646,RandomForest,y_weekend
store_西多摩店,0.00048317192000137924,RandomForest,y_weekend
store_磯子店,0.00047863057720017174,RandomForest,y_weekend
store_赤坂店,0.0004757715674350631,RandomForest,y_weekend
store_金沢店,0.0004756162730990449,RandomForest,y_weekend
store_武蔵村山店,0.00047374219135701436,RandomForest,y_weekend
store_国分寺店,0.00047223486098686246,RandomForest,y_weekend
store_千葉緑店,0.0004711819220840992,RandomForest,y_weekend
store_厚木店,0.00046969441598444393,RandomForest,y_weekend
store_八潮店,0.00046793437114597163,RandomForest,y_weekend
store_佐倉店,0.00046530280914631257,RandomForest,y_weekend
store_新座店,0.00046497815724223367,RandomForest,y_weekend
store_赤羽店,0.0004627778034913943,RandomForest,y_weekend
store_三鷹店,0.00046277414243377213,RandomForest,y_weekend
store_草加店,0.00046152832951944033,RandomForest,y_weekend
store_昭島店,0.00045782554793041597,RandomForest,y_weekend
store_さいたま西店,0.0004571567444057759,RandomForest,y_weekend
store_大久保店,0.0004553490824802674,RandomForest,y_weekend
store_青山店,0.0004546998756240789,RandomForest,y_weekend
store_高津店,0.00045274575165587594,RandomForest,y_weekend
store_柏店,0.00044975496435840467,RandomForest,y_weekend
store_品川店,0.0004492326716136121,RandomForest,y_weekend
store_大井店,0.00044810422301000565,RandomForest,y_weekend
store_世田谷店,0.0004479456119798954,RandomForest,y_weekend
store_流山店,0.0004459082234439362,RandomForest,y_weekend
store_南足柄店,0.00044418725294847816,RandomForest,y_weekend
store_川崎店,0.0004434221175128087,RandomForest,y_weekend
store_南砂店,0.00043999181074607995,RandomForest,y_weekend
store_坂戸店,0.00043300431264967337,RandomForest,y_weekend
store_駒沢店,0.00042616633963684394,RandomForest,y_weekend
store_戸田店,0.00042557976083233766,RandomForest,y_weekend
store_さいたま南店,0.0004253517300420573,RandomForest,y_weekend
store_駒込店,0.0004212787821704104,RandomForest,y_weekend
store_都筑店,0.00041955014694929386,RandomForest,y_weekend
store_神田店,0.00041563964574699807,RandomForest,y_weekend
store_足利店,0.0004147549978254757,RandomForest,y_weekend
store_蒲田店,0.0004133284729234154,RandomForest,y_weekend
store_東久留米店,0.00041251929233535853,RandomForest,y_weekend
store_足柄上店,0.00041225504530941105,RandomForest,y_weekend
store_前橋店,0.00040372258251465687,RandomForest,y_weekend
store_鶴見店,0.0003990308524819185,RandomForest,y_weekend
store_西葛西店,0.00039523624487511653,RandomForest,y_weekend
store_行田店,0.00039096534389310074,RandomForest,y_weekend
store_平塚店,0.00038859332229930623,RandomForest,y_weekend
store_茅ヶ崎店,0.0003866386368523298,RandomForest,y_weekend
store_中店,0.00038428372520661743,RandomForest,y_weekend
store_板橋店,0.0003792670555543316,RandomForest,y_weekend
store_成田店,0.00037800190285167004,RandomForest,y_weekend
store_入間店,0.0003744297024856683,RandomForest,y_weekend
store_秦野店,0.0003715808685472944,RandomForest,y_weekend
store_小山店,0.00036594561627471166,RandomForest,y_weekend
store_泉店,0.00036452169197658153,RandomForest,y_weekend
store_市原店,0.00036311780261327655,RandomForest,y_weekend
store_富岡店,0.00036095921501725937,RandomForest,y_weekend
store_六本木店,0.00035953112449770073,RandomForest,y_weekend
store_羽村店,0.0003567020523524296,RandomForest,y_weekend
store_大和店,0.00035297430314754053,RandomForest,y_weekend
store_相模原店,0.0003517073424942173,RandomForest,y_weekend
store_清瀬店,0.00034952865670065874,RandomForest,y_weekend
store_鎌倉店,0.00034851500768960804,RandomForest,y_weekend
store_市川店,0.0003461661165417078,RandomForest,y_weekend
store_調布店,0.0003437301813203785,RandomForest,y_weekend
store_藤沢店,0.0003435308318477247,RandomForest,y_weekend
store_九段店,0.00034343839702513786,RandomForest,y_weekend
store_稲城店,0.0003389540421478928,RandomForest,y_weekend
store_若葉店,0.0003363396636431483,RandomForest,y_weekend
store_鴻巣店,0.00033369448136811734,RandomForest,y_weekend
store_中野店,0.00033361388134659235,RandomForest,y_weekend
store_武蔵野店,0.00033278516266578665,RandomForest,y_weekend
store_練馬店,0.0003302142718563905,RandomForest,y_weekend
store_巣鴨店,0.00033015663560317015,RandomForest,y_weekend
store_銀座店,0.0003258787811145498,RandomForest,y_weekend
store_港北店,0.00032338942914469124,RandomForest,y_weekend
store_池尻店,0.0003212648181870604,RandomForest,y_weekend
store_桐生店,0.0003176899744403138,RandomForest,y_weekend
store_日立店,0.0003158276553847604,RandomForest,y_weekend
store_さいたま緑店,0.00031212315121311503,RandomForest,y_weekend
store_池袋店,0.0003118739496507785,RandomForest,y_weekend
store_王子店,0.0003004862556398202,RandomForest,y_weekend
store_守谷店,0.0002986971597078873,RandomForest,y_weekend
store_上尾店,0.0002981855589383475,RandomForest,y_weekend
store_越谷店,0.0002918351153104409,RandomForest,y_weekend
store_本郷店,0.00028886177009776053,RandomForest,y_weekend
store_栄店,0.000277018609488515,RandomForest,y_weekend
store_海老名店,0.0002763623730554302,RandomForest,y_weekend
store_目黒店,0.0002643641855736755,RandomForest,y_weekend
store_四街道店,0.0002614443208732456,RandomForest,y_weekend
store_宮前店,0.0002559691091163951,RandomForest,y_weekend
store_西東京店,0.0002545819361539324,RandomForest,y_weekend
store_東村山店,0.00025424060606500285,RandomForest,y_weekend
store_君津店,0.00025240072379942335,RandomForest,y_weekend
store_志木店,0.000246105822838903,RandomForest,y_weekend
store_和光店,0.0002424812558317262,RandomForest,y_weekend
store_代々木店,0.00024154841885952458,RandomForest,y_weekend
store_川越店,0.00023908945307549889,RandomForest,y_weekend
store_江戸川店,0.00023630078969908764,RandomForest,y_weekend
store_高崎店,0.00020572870114517297,RandomForest,y_weekend
store_足立店,0.0002005694566638043,RandomForest,y_weekend
store_佐野店,0.00016907746627707571,RandomForest,y_weekend
store_綾瀬店,7.892957885153222e-05,RandomForest,y_weekend
order_weekend,0.47760763068436757,GradientBoosting,y_weekend
order_weekday,0.3746992457190573,GradientBoosting,y_weekend
delta_avg,0.015483404003618308,GradientBoosting,y_weekend
order,0.012846521991127857,GradientBoosting,y_weekend
order_time_16,0.01216048199999457,GradientBoosting,y_weekend
order_delivery,0.011540619553015802,GradientBoosting,y_weekend
order_time_19,0.009586391647122692,GradientBoosting,y_weekend
order_time_11,0.009000957366443577,GradientBoosting,y_weekend
order_time_13,0.008020244661442587,GradientBoosting,y_weekend
order_cancel,0.007776858154215614,GradientBoosting,y_weekend
order_time_12,0.005809506945456968,GradientBoosting,y_weekend
order_time_17,0.005429493878183322,GradientBoosting,y_weekend
order_time_15,0.005174065275096066,GradientBoosting,y_weekend
order_time_18,0.0047788497229523785,GradientBoosting,y_weekend
order_time_21,0.004525298520427103,GradientBoosting,y_weekend
order_fin,0.004383506726378923,GradientBoosting,y_weekend
order_time_14,0.0036357801304779187,GradientBoosting,y_weekend
store_墨田店,0.0035733992274540527,GradientBoosting,y_weekend
order_takeout,0.0034652679060056227,GradientBoosting,y_weekend
store_川崎店,0.0024301758260369703,GradientBoosting,y_weekend
order_time_20,0.0021560308641257625,GradientBoosting,y_weekend
store_あきる野店,0.0020870533904553063,GradientBoosting,y_weekend
store_恵比寿店,0.0014330495580118525,GradientBoosting,y_weekend
store_久喜店,0.0014224410627039692,GradientBoosting,y_weekend
store_幸店,0.001056935319408598,GradientBoosting,y_weekend
store_志木店,0.000956332017215242,GradientBoosting,y_weekend
store_金沢店,0.0008128639538641028,GradientBoosting,y_weekend
store_佐倉店,0.000802901468439491,GradientBoosting,y_weekend
store_水戸店,0.0005934013671071299,GradientBoosting,y_weekend
store_町田店,0.0005659181291453905,GradientBoosting,y_weekend
store_松戸店,0.000541143820964429,GradientBoosting,y_weekend
store_宇都宮店,0.00044397538110138276,GradientBoosting,y_weekend
store_愛甲店,0.0004241951879087747,GradientBoosting,y_weekend
store_新宿店,0.00041186259755410893,GradientBoosting,y_weekend
store_川崎多摩店,0.0004081044529752771,GradientBoosting,y_weekend
store_中原店,0.0004007750712781812,GradientBoosting,y_weekend
